"Province_State";"Country_Region";"Confirmed";"Deaths"
"Virginia";"US";5308;51
"Virginia";"US";57508;585
"Virginia";"US";4440;97
"Virginia";"US";3067;36
"Virginia";"US";639;5
"Virginia";"US";1712;16
"Virginia";"US";25218;371
"Virginia";"US";12777;183
"Virginia";"US";12967;257
"Virginia";"US";2294;66
"Virginia";"US";9876;170
"Virginia";"US";4178;69
"Virginia";"US";3821;69
"Virginia";"US";3483;84
"Virginia";"US";6980;177
"Virginia";"US";5236;125
"Virginia";"US";2465;68
"Virginia";"US";16321;165
"Virginia";"US";17124;111
"Virginia";"US";3576;84
"Virginia";"US";11299;249
"Virginia";"US";637;11
"Virginia";"US";1581;29
"Virginia";"US";6176;119
"Virginia";"US";0;0
"Virginia";"US";51756;574
"Virginia";"US";5502;95
"Virginia";"US";8267;160
"Virginia";"US";3803;50
"Virginia";"US";2002;38
"Virginia";"US";1225;13
"Virginia";"US";3844;57
"Virginia";"US";5969;132
"Virginia";"US";4845;111
"Virginia";"US";5754;83
"Washington";"US";3365;34
"Washington";"US";3051;51
"Washington";"US";32412;391
"Washington";"US";12231;120
"Washington";"US";5321;74
"Washington";"US";45582;551
"Washington";"US";393;9
"Washington";"US";14439;263
"Washington";"US";6652;47
"Washington";"US";871;17
"Washington";"US";20750;182
"Washington";"US";260;7
"Washington";"US";17051;172
"Washington";"US";9552;147
"Washington";"US";4503;51
"Washington";"US";1260;20
"Washington";"US";174326;2086
"Washington";"US";18359;253
"Washington";"US";5323;55
"Washington";"US";2275;30
"Washington";"US";11060;175
"Washington";"US";1502;25
"Washington";"US";6510;83
"Washington";"US";5638;100
"Washington";"US";1911;37
"Washington";"US";1675;24
"Washington";"US";99755;977
"Washington";"US";436;0
"Washington";"US";12954;138
"Washington";"US";857;7
"Washington";"US";73013;806
"Washington";"US";77839;1103
"Washington";"US";5390;106
"Washington";"US";23137;256
"Washington";"US";1540;4
"Washington";"US";305;5
"Washington";"US";9298;112
"Washington";"US";18539;178
"Washington";"US";6039;82
"Washington";"US";45461;635
"West Virginia";"US";3017;52
"West Virginia";"US";20699;198
"West Virginia";"US";4010;62
"West Virginia";"US";2428;25
"West Virginia";"US";3417;78
"West Virginia";"US";16267;287
"West Virginia";"US";1094;7
"West Virginia";"US";1419;23
"West Virginia";"US";1454;12
"West Virginia";"US";6913;137
"West Virginia";"US";1480;14
"West Virginia";"US";2480;38
"West Virginia";"US";5304;109
"West Virginia";"US";3763;51
"West Virginia";"US";4674;120
"West Virginia";"US";2729;35
"West Virginia";"US";12421;189
"West Virginia";"US";4316;94
"West Virginia";"US";7653;92
"West Virginia";"US";26963;549
"West Virginia";"US";3410;59
"West Virginia";"US";3259;53
"West Virginia";"US";5817;148
"West Virginia";"US";9131;129
"West Virginia";"US";5779;122
"West Virginia";"US";3998;62
"West Virginia";"US";3234;54
"West Virginia";"US";9869;188
"West Virginia";"US";5035;125
"West Virginia";"US";5038;88
"West Virginia";"US";14515;148
"West Virginia";"US";2288;27
"West Virginia";"US";2424;50
"West Virginia";"US";4371;67
"West Virginia";"US";6773;119
"West Virginia";"US";1257;16
"West Virginia";"US";1498;31
"West Virginia";"US";1279;21
"West Virginia";"US";5958;105
"West Virginia";"US";9837;141
"West Virginia";"US";12630;200
"West Virginia";"US";5555;56
"West Virginia";"US";1579;22
"West Virginia";"US";1832;25
"West Virginia";"US";1549;33
"West Virginia";"US";2635;44
"West Virginia";"US";1249;31
"West Virginia";"US";1462;25
"West Virginia";"US";0;0
"West Virginia";"US";4503;70
"West Virginia";"US";6073;91
"West Virginia";"US";1411;26
"West Virginia";"US";2830;61
"West Virginia";"US";944;16
"West Virginia";"US";14352;266
"West Virginia";"US";3952;71
"Wisconsin";"US";3117;37
"Wisconsin";"US";2198;23
"Wisconsin";"US";9778;101
"Wisconsin";"US";2045;30
"Wisconsin";"US";52922;335
"Wisconsin";"US";2307;8
"Wisconsin";"US";2744;33
"Wisconsin";"US";9719;73
"Wisconsin";"US";12563;130
"Wisconsin";"US";5584;87
"Wisconsin";"US";9056;94
"Wisconsin";"US";2710;23
"Wisconsin";"US";63533;388
"Wisconsin";"US";18275;241
"Wisconsin";"US";4263;42
"Wisconsin";"US";7457;66
"Wisconsin";"US";8608;53
"Wisconsin";"US";18880;152
"Wisconsin";"US";724;14
"Wisconsin";"US";20433;176
"Wisconsin";"US";1756;33
"Wisconsin";"US";8605;121
"Wisconsin";"US";5537;38
"Wisconsin";"US";3447;36
"Wisconsin";"US";3140;19
"Wisconsin";"US";980;43
"Wisconsin";"US";3884;35
"Wisconsin";"US";13666;168
"Wisconsin";"US";5062;44
"Wisconsin";"US";26937;414
"Wisconsin";"US";4133;49
"Wisconsin";"US";19958;128
"Wisconsin";"US";2459;13
"Wisconsin";"US";3595;60
"Wisconsin";"US";4957;120
"Wisconsin";"US";13849;123
"Wisconsin";"US";25520;330
"Wisconsin";"US";8195;83
"Wisconsin";"US";2672;37
"Wisconsin";"US";1006;11
"Wisconsin";"US";163297;1702
"Wisconsin";"US";7691;58
"Wisconsin";"US";8061;78
"Wisconsin";"US";5878;101
"Wisconsin";"US";35388;289
"Wisconsin";"US";13869;123
"Wisconsin";"US";1345;10
"Wisconsin";"US";7665;55
"Wisconsin";"US";8493;98
"Wisconsin";"US";11248;110
"Wisconsin";"US";2255;16
"Wisconsin";"US";35438;483
"Wisconsin";"US";2536;31
"Wisconsin";"US";25349;261
"Wisconsin";"US";2471;37
"Wisconsin";"US";9850;75
"Wisconsin";"US";3206;39
"Wisconsin";"US";8000;97
"Wisconsin";"US";21217;196
"Wisconsin";"US";16333;96
"Wisconsin";"US";3525;49
"Wisconsin";"US";5624;52
"Wisconsin";"US";0;0
"Wisconsin";"US";3605;69
"Wisconsin";"US";3472;62
"Wisconsin";"US";17675;202
"Wisconsin";"US";2838;30
"Wisconsin";"US";25803;234
"Wisconsin";"US";70836;772
"Wisconsin";"US";9555;201
"Wisconsin";"US";4147;59
"Wisconsin";"US";31731;287
"Wisconsin";"US";13013;151
"Wyoming";"US";6859;39
"Wyoming";"US";2150;56
"Wyoming";"US";9288;121
"Wyoming";"US";3157;44
"Wyoming";"US";2335;42
"Wyoming";"US";1000;21
"Wyoming";"US";9481;151
"Wyoming";"US";2654;47
"Wyoming";"US";889;10
"Wyoming";"US";1364;16
"Wyoming";"US";17667;219
"Wyoming";"US";2992;24
"Wyoming";"US";16374;219
"Wyoming";"US";496;8
"Wyoming";"US";5526;106
"Wyoming";"US";1547;29
"Wyoming";"US";5864;57
"Wyoming";"US";1494;23
"Wyoming";"US";8147;101
"Wyoming";"US";5406;14
"Wyoming";"US";4069;31
"Wyoming";"US";0;0
"Wyoming";"US";1856;36
"Wyoming";"US";1197;14
"Uganda";"Uganda";127651;3254
"Cherkasy Oblast";"Ukraine";120429;2286
"Chernihiv Oblast";"Ukraine";90432;2180
"Chernivtsi Oblast";"Ukraine";116492;2854
"Crimea Republic*";"Ukraine";121161;3705
"Dnipropetrovsk Oblast";"Ukraine";234980;8084
"Donetsk Oblast";"Ukraine";157299;4662
"Ivano-Frankivsk Oblast";"Ukraine";122377;2904
"Kharkiv Oblast";"Ukraine";236877;5813
"Kherson Oblast";"Ukraine";76905;2532
"Khmelnytskyi Oblast";"Ukraine";139927;3026
"Kiev";"Ukraine";304793;7657
"Kiev Oblast";"Ukraine";176234;4285
"Kirovohrad Oblast";"Ukraine";30192;1277
"Luhansk Oblast";"Ukraine";57801;2028
"Lviv Oblast";"Ukraine";211606;5563
"Mykolaiv Oblast";"Ukraine";109620;3076
"Odessa Oblast";"Ukraine";230460;5295
"Poltava Oblast";"Ukraine";129175;3295
"Rivne Oblast";"Ukraine";122312;2090
"Sevastopol*";"Ukraine";49567;1719
"Sumy Oblast";"Ukraine";126415;2616
"Ternopil Oblast";"Ukraine";103226;1975
"Vinnytsia Oblast";"Ukraine";106274;2776
"Volyn Oblast";"Ukraine";96225;2009
"Zakarpattia Oblast";"Ukraine";81783;2092
"Zaporizhia Oblast";"Ukraine";173750;4583
"Zhytomyr Oblast";"Ukraine";135271;3044
"United Arab Emirates";"United Arab Emirates";742214;2148
"Anguilla";"United Kingdom";1414;3
"Bermuda";"United Kingdom";5751;106
"British Virgin Islands";"United Kingdom";2809;38
"Cayman Islands";"United Kingdom";7529;7
"Channel Islands";"United Kingdom";18893;104
"England";"United Kingdom";8841194;126581
"Falkland Islands (Malvinas)";"United Kingdom";83;0
"Gibraltar";"United Kingdom";7360;99
"Isle of Man";"United Kingdom";11861;67
"Montserrat";"United Kingdom";44;1
"Northern Ireland";"United Kingdom";326761;2894
"Saint Helena, Ascension and Tristan da Cunha";"United Kingdom";4;0
"Scotland";"United Kingdom";737003;9648
"Turks and Caicos Islands";"United Kingdom";3103;25
"Wales";"United Kingdom";516146;6428
"Uruguay";"Uruguay";400821;6132
"Uzbekistan";"Uzbekistan";194105;1416
"Vanuatu";"Vanuatu";6;1
"Venezuela";"Venezuela";434133;5186
"Vietnam";"Vietnam";1294778;26061
"West Bank and Gaza";"West Bank and Gaza";461467;4810
"Yemen";"Yemen";10021;1953
"Zambia";"Zambia";210294;3667
"Zimbabwe";"Zimbabwe";138523;4709
